,Date,Province/State,indicator,value,Days
3778,2020-02-27,Northern Territory,Acceleration of power-law,0.0,36
3779,2020-02-27,Northern Territory,Growth Rate,0.0,36
3780,2020-02-27,Northern Territory,Days since first case,36.0,36
3781,2020-02-27,Northern Territory,Average Growth Rate,0.0,36
3782,2020-02-27,Northern Territory,Doubling time,0.0,36
3783,2020-02-27,Queensland,Total cases,5.0,36
3784,2020-02-27,Queensland,Total cases per million,0.9859988168014199,36
3785,2020-02-27,Queensland,New cases,0.0,36
3786,2020-02-27,Queensland,css_per_prsn,0.0,36
3787,2020-02-27,Queensland,New cases per week,0.0,36
3788,2020-02-27,Queensland,log10(Total cases),0.6989700043360189,36
3789,2020-02-27,Queensland,log10(New cases per week),0.0,36
3790,2020-02-27,Queensland,Slope of power-law,0.0,36
3791,2020-02-27,Queensland,Acceleration of power-law,0.0,36
3792,2020-02-27,Queensland,Growth Rate,0.0,36
3793,2020-02-27,Queensland,Days since first case,36.0,36
3794,2020-02-27,Queensland,Average Growth Rate,325172644175279.1,36
3795,2020-02-27,Queensland,Doubling time,1.1706215190310048e+16,36
3796,2020-02-27,South Australia,Total cases,2.0,36
3797,2020-02-27,South Australia,Total cases per million,1.1926058437686344,36
3798,2020-02-27,South Australia,New cases,0.0,36
3799,2020-02-27,South Australia,css_per_prsn,0.0,36
3800,2020-02-27,South Australia,New cases per week,0.0,36
3801,2020-02-27,South Australia,log10(Total cases),0.3010299956639812,36
3802,2020-02-27,South Australia,log10(New cases per week),0.0,36
3803,2020-02-27,South Australia,Slope of power-law,0.0,36
3804,2020-02-27,South Australia,Acceleration of power-law,0.0,36
3805,2020-02-27,South Australia,Growth Rate,0.0,36
3806,2020-02-27,South Australia,Days since first case,36.0,36
3807,2020-02-27,South Australia,Average Growth Rate,inf,36
3808,2020-02-27,South Australia,Doubling time,inf,36
3809,2020-02-27,Tasmania,Total cases,0.0,36
3810,2020-02-27,Tasmania,Total cases per million,0.0,36
3811,2020-02-27,Tasmania,New cases,0.0,36
3812,2020-02-27,Tasmania,css_per_prsn,0.0,36
3813,2020-02-27,Tasmania,New cases per week,0.0,36
3814,2020-02-27,Tasmania,log10(Total cases),0.0,36
3815,2020-02-27,Tasmania,log10(New cases per week),0.0,36
3816,2020-02-27,Tasmania,Slope of power-law,0.0,36
3817,2020-02-27,Tasmania,Acceleration of power-law,0.0,36
3818,2020-02-27,Tasmania,Growth Rate,0.0,36
3819,2020-02-27,Tasmania,Days since first case,36.0,36
3820,2020-02-27,Tasmania,Average Growth Rate,0.0,36
3821,2020-02-27,Tasmania,Doubling time,0.0,36
3822,2020-02-27,Victoria,Total cases,4.0,36
3823,2020-02-27,Victoria,Total cases per million,0.6290297216543481,36
3824,2020-02-27,Victoria,New cases,0.0,36
3825,2020-02-27,Victoria,css_per_prsn,0.0,36
3826,2020-02-27,Victoria,New cases per week,0.0,36
3827,2020-02-27,Victoria,log10(Total cases),0.6020599913279624,36
3828,2020-02-27,Victoria,log10(New cases per week),0.0,36
3829,2020-02-27,Victoria,Slope of power-law,0.0,36
3830,2020-02-27,Victoria,Acceleration of power-law,0.0,36
3831,2020-02-27,Victoria,Growth Rate,0.0,36
3832,2020-02-27,Victoria,Days since first case,36.0,36
3833,2020-02-27,Victoria,Average Growth Rate,162586322087639.56,36
3834,2020-02-27,Victoria,Doubling time,5853107595155024.0,36
3835,2020-02-27,Western Australia,Total cases,0.0,36
3836,2020-02-27,Western Australia,Total cases per million,0.0,36
3837,2020-02-27,Western Australia,New cases,0.0,36
3838,2020-02-27,Western Australia,css_per_prsn,0.0,36
3839,2020-02-27,Western Australia,New cases per week,0.0,36
3840,2020-02-27,Western Australia,log10(Total cases),0.0,36
3841,2020-02-27,Western Australia,log10(New cases per week),0.0,36
3842,2020-02-27,Western Australia,Slope of power-law,0.0,36
3843,2020-02-27,Western Australia,Acceleration of power-law,0.0,36
3844,2020-02-27,Western Australia,Growth Rate,0.0,36
3845,2020-02-27,Western Australia,Days since first case,36.0,36
3846,2020-02-27,Western Australia,Average Growth Rate,0.0,36
3847,2020-02-27,Western Australia,Doubling time,0.0,36
3848,2020-02-28,Australian Capital Territory,Total cases,0.0,37
3849,2020-02-28,Australian Capital Territory,Total cases per million,0.0,37
3850,2020-02-28,Australian Capital Territory,New cases,0.0,37
3851,2020-02-28,Australian Capital Territory,css_per_prsn,0.0,37
3852,2020-02-28,Australian Capital Territory,New cases per week,0.0,37
3853,2020-02-28,Australian Capital Territory,log10(Total cases),0.0,37
3854,2020-02-28,Australian Capital Territory,log10(New cases per week),0.0,37
3855,2020-02-28,Australian Capital Territory,Slope of power-law,0.0,37
3856,2020-02-28,Australian Capital Territory,Acceleration of power-law,0.0,37
3857,2020-02-28,Australian Capital Territory,Growth Rate,0.0,37
3858,2020-02-28,Australian Capital Territory,Days since first case,37.0,37
3859,2020-02-28,Australian Capital Territory,Average Growth Rate,0.0,37
3860,2020-02-28,Australian Capital Territory,Doubling time,0.0,37
3861,2020-02-28,New South Wales,Total cases,4.0,37
3862,2020-02-28,New South Wales,Total cases per million,0.5302226935312832,37
3863,2020-02-28,New South Wales,New cases,0.0,37
3864,2020-02-28,New South Wales,css_per_prsn,0.0,37
3865,2020-02-28,New South Wales,New cases per week,0.0,37
3866,2020-02-28,New South Wales,log10(Total cases),0.6020599913279624,37
3867,2020-02-28,New South Wales,log10(New cases per week),0.0,37
3868,2020-02-28,New South Wales,Slope of power-law,0.0,37
3869,2020-02-28,New South Wales,Acceleration of power-law,0.0,37
3870,2020-02-28,New South Wales,Growth Rate,0.0,37
3871,2020-02-28,New South Wales,Days since first case,37.0,37
3872,2020-02-28,New South Wales,Average Growth Rate,325172644175279.1,37
3873,2020-02-28,New South Wales,Doubling time,1.2031387834485328e+16,37
3874,2020-02-28,Northern Territory,Total cases,0.0,37
3875,2020-02-28,Northern Territory,Total cases per million,0.0,37
3876,2020-02-28,Northern Territory,New cases,0.0,37
3877,2020-02-28,Northern Territory,css_per_prsn,0.0,37
3878,2020-02-28,Northern Territory,New cases per week,0.0,37
3879,2020-02-28,Northern Territory,log10(Total cases),0.0,37
3880,2020-02-28,Northern Territory,log10(New cases per week),0.0,37
3881,2020-02-28,Northern Territory,Slope of power-law,0.0,37
3882,2020-02-28,Northern Territory,Acceleration of power-law,0.0,37
3883,2020-02-28,Northern Territory,Growth Rate,0.0,37
3884,2020-02-28,Northern Territory,Days since first case,37.0,37
3885,2020-02-28,Northern Territory,Average Growth Rate,0.0,37
3886,2020-02-28,Northern Territory,Doubling time,0.0,37
3887,2020-02-28,Queensland,Total cases,5.0,37
3888,2020-02-28,Queensland,Total cases per million,0.9859988168014199,37
3889,2020-02-28,Queensland,New cases,0.0,37
3890,2020-02-28,Queensland,css_per_prsn,0.0,37
3891,2020-02-28,Queensland,New cases per week,0.0,37
3892,2020-02-28,Queensland,log10(Total cases),0.6989700043360189,37
3893,2020-02-28,Queensland,log10(New cases per week),0.0,37
3894,2020-02-28,Queensland,Slope of power-law,0.0,37
3895,2020-02-28,Queensland,Acceleration of power-law,0.0,37
3896,2020-02-28,Queensland,Growth Rate,0.0,37
3897,2020-02-28,Queensland,Days since first case,37.0,37
3898,2020-02-28,Queensland,Average Growth Rate,325172644175279.1,37
3899,2020-02-28,Queensland,Doubling time,1.2031387834485328e+16,37
3900,2020-02-28,South Australia,Total cases,2.0,37
3901,2020-02-28,South Australia,Total cases per million,1.1926058437686344,37
3902,2020-02-28,South Australia,New cases,0.0,37
3903,2020-02-28,South Australia,css_per_prsn,0.0,37
3904,2020-02-28,South Australia,New cases per week,0.0,37
3905,2020-02-28,South Australia,log10(Total cases),0.3010299956639812,37
3906,2020-02-28,South Australia,log10(New cases per week),0.0,37
3907,2020-02-28,South Australia,Slope of power-law,0.0,37
3908,2020-02-28,South Australia,Acceleration of power-law,0.0,37
3909,2020-02-28,South Australia,Growth Rate,0.0,37
3910,2020-02-28,South Australia,Days since first case,37.0,37
3911,2020-02-28,South Australia,Average Growth Rate,inf,37
3912,2020-02-28,South Australia,Doubling time,inf,37
3913,2020-02-28,Tasmania,Total cases,0.0,37
3914,2020-02-28,Tasmania,Total cases per million,0.0,37
3915,2020-02-28,Tasmania,New cases,0.0,37
3916,2020-02-28,Tasmania,css_per_prsn,0.0,37
3917,2020-02-28,Tasmania,New cases per week,0.0,37
3918,2020-02-28,Tasmania,log10(Total cases),0.0,37
3919,2020-02-28,Tasmania,log10(New cases per week),0.0,37
3920,2020-02-28,Tasmania,Slope of power-law,0.0,37
3921,2020-02-28,Tasmania,Acceleration of power-law,0.0,37
3922,2020-02-28,Tasmania,Growth Rate,0.0,37
3923,2020-02-28,Tasmania,Days since first case,37.0,37
3924,2020-02-28,Tasmania,Average Growth Rate,0.0,37
3925,2020-02-28,Tasmania,Doubling time,0.0,37
3926,2020-02-28,Victoria,Total cases,4.0,37
3927,2020-02-28,Victoria,Total cases per million,0.6290297216543481,37
3928,2020-02-28,Victoria,New cases,0.0,37
3929,2020-02-28,Victoria,css_per_prsn,0.0,37
3930,2020-02-28,Victoria,New cases per week,0.0,37
3931,2020-02-28,Victoria,log10(Total cases),0.6020599913279624,37
3932,2020-02-28,Victoria,log10(New cases per week),0.0,37
3933,2020-02-28,Victoria,Slope of power-law,0.0,37
3934,2020-02-28,Victoria,Acceleration of power-law,0.0,37
3935,2020-02-28,Victoria,Growth Rate,0.0,37
3936,2020-02-28,Victoria,Days since first case,37.0,37
3937,2020-02-28,Victoria,Average Growth Rate,162586322087639.56,37
3938,2020-02-28,Victoria,Doubling time,6015693917242664.0,37
3939,2020-02-28,Western Australia,Total cases,0.0,37
3940,2020-02-28,Western Australia,Total cases per million,0.0,37
3941,2020-02-28,Western Australia,New cases,0.0,37
3942,2020-02-28,Western Australia,css_per_prsn,0.0,37
3943,2020-02-28,Western Australia,New cases per week,0.0,37
3944,2020-02-28,Western Australia,log10(Total cases),0.0,37
3945,2020-02-28,Western Australia,log10(New cases per week),0.0,37
3946,2020-02-28,Western Australia,Slope of power-law,0.0,37
3947,2020-02-28,Western Australia,Acceleration of power-law,0.0,37
3948,2020-02-28,Western Australia,Growth Rate,0.0,37
3949,2020-02-28,Western Australia,Days since first case,37.0,37
3950,2020-02-28,Western Australia,Average Growth Rate,0.0,37
3951,2020-02-28,Western Australia,Doubling time,0.0,37
3952,2020-02-29,Australian Capital Territory,Total cases,0.0,38
3953,2020-02-29,Australian Capital Territory,Total cases per million,0.0,38
3954,2020-02-29,Australian Capital Territory,New cases,0.0,38
3955,2020-02-29,Australian Capital Territory,css_per_prsn,0.0,38
3956,2020-02-29,Australian Capital Territory,New cases per week,0.0,38
3957,2020-02-29,Australian Capital Territory,log10(Total cases),0.0,38
3958,2020-02-29,Australian Capital Territory,log10(New cases per week),0.0,38
3959,2020-02-29,Australian Capital Territory,Slope of power-law,0.0,38
3960,2020-02-29,Australian Capital Territory,Acceleration of power-law,0.0,38
3961,2020-02-29,Australian Capital Territory,Growth Rate,0.0,38
3962,2020-02-29,Australian Capital Territory,Days since first case,38.0,38
3963,2020-02-29,Australian Capital Territory,Average Growth Rate,0.0,38
3964,2020-02-29,Australian Capital Territory,Doubling time,0.0,38
3965,2020-02-29,New South Wales,Total cases,4.0,38
3966,2020-02-29,New South Wales,Total cases per million,0.5302226935312832,38
3967,2020-02-29,New South Wales,New cases,0.0,38
3968,2020-02-29,New South Wales,css_per_prsn,0.0,38
3969,2020-02-29,New South Wales,New cases per week,0.0,38
3970,2020-02-29,New South Wales,log10(Total cases),0.6020599913279624,38
3971,2020-02-29,New South Wales,log10(New cases per week),0.0,38
3972,2020-02-29,New South Wales,Slope of power-law,0.0,38
3973,2020-02-29,New South Wales,Acceleration of power-law,0.0,38
3974,2020-02-29,New South Wales,Growth Rate,0.0,38
3975,2020-02-29,New South Wales,Days since first case,38.0,38
3976,2020-02-29,New South Wales,Average Growth Rate,325172644175279.1,38
3977,2020-02-29,New South Wales,Doubling time,1.2356560478660606e+16,38
3978,2020-02-29,Northern Territory,Total cases,0.0,38
3979,2020-02-29,Northern Territory,Total cases per million,0.0,38
3980,2020-02-29,Northern Territory,New cases,0.0,38
3981,2020-02-29,Northern Territory,css_per_prsn,0.0,38
3982,2020-02-29,Northern Territory,New cases per week,0.0,38
3983,2020-02-29,Northern Territory,log10(Total cases),0.0,38
3984,2020-02-29,Northern Territory,log10(New cases per week),0.0,38
3985,2020-02-29,Northern Territory,Slope of power-law,0.0,38
3986,2020-02-29,Northern Territory,Acceleration of power-law,0.0,38
3987,2020-02-29,Northern Territory,Growth Rate,0.0,38
3988,2020-02-29,Northern Territory,Days since first case,38.0,38
3989,2020-02-29,Northern Territory,Average Growth Rate,0.0,38
3990,2020-02-29,Northern Territory,Doubling time,0.0,38
3991,2020-02-29,Queensland,Total cases,9.0,38
3992,2020-02-29,Queensland,Total cases per million,1.7747978702425558,38
3993,2020-02-29,Queensland,New cases,4.0,38
3994,2020-02-29,Queensland,css_per_prsn,0.7887990534411359,38
3995,2020-02-29,Queensland,New cases per week,4.0,38
3996,2020-02-29,Queensland,log10(Total cases),0.9542425094393249,38
3997,2020-02-29,Queensland,log10(New cases per week),0.6020599913279624,38
3998,2020-02-29,Queensland,Slope of power-law,2.3584991696787525,38
3999,2020-02-29,Queensland,Acceleration of power-law,0.0,38
4000,2020-02-29,Queensland,Growth Rate,13.793103448275861,38
4001,2020-02-29,Queensland,Days since first case,38.0,38
4002,2020-02-29,Queensland,Average Growth Rate,0.25126585295298,38
4003,2020-02-29,Queensland,Doubling time,9.54810241221324,38
4004,2020-02-29,South Australia,Total cases,3.0,38
4005,2020-02-29,South Australia,Total cases per million,1.7889087656529516,38
4006,2020-02-29,South Australia,New cases,1.0,38
4007,2020-02-29,South Australia,css_per_prsn,0.5963029218843172,38
4008,2020-02-29,South Australia,New cases per week,1.0,38
4009,2020-02-29,South Australia,log10(Total cases),0.47712125471966244,38
4010,2020-02-29,South Australia,log10(New cases per week),0.0,38
4011,2020-02-29,South Australia,Slope of power-law,0.0,38
4012,2020-02-29,South Australia,Acceleration of power-law,0.0,38
4013,2020-02-29,South Australia,Growth Rate,9.090909090909092,38
4014,2020-02-29,South Australia,Days since first case,38.0,38
4015,2020-02-29,South Australia,Average Growth Rate,0.38123094930797,38
4016,2020-02-29,South Australia,Doubling time,14.486776073702861,38
4017,2020-02-29,Tasmania,Total cases,0.0,38
4018,2020-02-29,Tasmania,Total cases per million,0.0,38
4019,2020-02-29,Tasmania,New cases,0.0,38
4020,2020-02-29,Tasmania,css_per_prsn,0.0,38
4021,2020-02-29,Tasmania,New cases per week,0.0,38
4022,2020-02-29,Tasmania,log10(Total cases),0.0,38
4023,2020-02-29,Tasmania,log10(New cases per week),0.0,38
4024,2020-02-29,Tasmania,Slope of power-law,0.0,38
4025,2020-02-29,Tasmania,Acceleration of power-law,0.0,38
4026,2020-02-29,Tasmania,Growth Rate,0.0,38
4027,2020-02-29,Tasmania,Days since first case,38.0,38
4028,2020-02-29,Tasmania,Average Growth Rate,0.0,38
4029,2020-02-29,Tasmania,Doubling time,0.0,38
4030,2020-02-29,Victoria,Total cases,7.0,38
4031,2020-02-29,Victoria,Total cases per million,1.1008020128951093,38
4032,2020-02-29,Victoria,New cases,3.0,38
4033,2020-02-29,Victoria,css_per_prsn,0.47177229124076114,38
4034,2020-02-29,Victoria,New cases per week,3.0,38
4035,2020-02-29,Victoria,log10(Total cases),0.8450980400142568,38
4036,2020-02-29,Victoria,log10(New cases per week),0.47712125471966244,38
4037,2020-02-29,Victoria,Slope of power-law,1.9631545648867308,38
4038,2020-02-29,Victoria,Acceleration of power-law,0.0,38
4039,2020-02-29,Victoria,Growth Rate,13.043478260869565,38
4040,2020-02-29,Victoria,Days since first case,38.0,38
4041,2020-02-29,Victoria,Average Growth Rate,0.2657064192146453,38
4042,2020-02-29,Victoria,Doubling time,10.09684393015652,38
4043,2020-02-29,Western Australia,Total cases,2.0,38
4044,2020-02-29,Western Australia,Total cases per million,0.772499034376207,38
4045,2020-02-29,Western Australia,New cases,2.0,38
4046,2020-02-29,Western Australia,css_per_prsn,0.772499034376207,38
4047,2020-02-29,Western Australia,New cases per week,2.0,38
4048,2020-02-29,Western Australia,log10(Total cases),0.3010299956639812,38
4049,2020-02-29,Western Australia,log10(New cases per week),0.3010299956639812,38
4050,2020-02-29,Western Australia,Slope of power-law,1.0,38
4051,2020-02-29,Western Australia,Acceleration of power-law,0.0,38
4052,2020-02-29,Western Australia,Growth Rate,100.0,38
4053,2020-02-29,Western Australia,Days since first case,38.0,38
4054,2020-02-29,Western Australia,Average Growth Rate,0.0,38
4055,2020-02-29,Western Australia,Doubling time,0.0,38
4056,2020-03-01,Australian Capital Territory,Total cases,0.0,39
4057,2020-03-01,Australian Capital Territory,Total cases per million,0.0,39
4058,2020-03-01,Australian Capital Territory,New cases,0.0,39
4059,2020-03-01,Australian Capital Territory,css_per_prsn,0.0,39
4060,2020-03-01,Australian Capital Territory,New cases per week,0.0,39
4061,2020-03-01,Australian Capital Territory,log10(Total cases),0.0,39
4062,2020-03-01,Australian Capital Territory,log10(New cases per week),0.0,39
4063,2020-03-01,Australian Capital Territory,Slope of power-law,0.0,39
4064,2020-03-01,Australian Capital Territory,Acceleration of power-law,0.0,39
4065,2020-03-01,Australian Capital Territory,Growth Rate,0.0,39
4066,2020-03-01,Australian Capital Territory,Days since first case,39.0,39
4067,2020-03-01,Australian Capital Territory,Average Growth Rate,0.0,39
4068,2020-03-01,Australian Capital Territory,Doubling time,0.0,39
4069,2020-03-01,New South Wales,Total cases,6.0,39
4070,2020-03-01,New South Wales,Total cases per million,0.7953340402969248,39
4071,2020-03-01,New South Wales,New cases,2.0,39
4072,2020-03-01,New South Wales,css_per_prsn,0.2651113467656416,39
4073,2020-03-01,New South Wales,New cases per week,2.0,39
4074,2020-03-01,New South Wales,log10(Total cases),0.7781512503836436,39
4075,2020-03-01,New South Wales,log10(New cases per week),0.3010299956639812,39
4076,2020-03-01,New South Wales,Slope of power-law,1.7095112913514547,39
4077,2020-03-01,New South Wales,Acceleration of power-law,0.0,39
4078,2020-03-01,New South Wales,Growth Rate,9.090909090909092,39
4079,2020-03-01,New South Wales,Days since first case,39.0,39
4080,2020-03-01,New South Wales,Average Growth Rate,0.3812309493079694,39
4081,2020-03-01,New South Wales,Doubling time,14.868007023010808,39
4082,2020-03-01,Northern Territory,Total cases,0.0,39
4083,2020-03-01,Northern Territory,Total cases per million,0.0,39
4084,2020-03-01,Northern Territory,New cases,0.0,39
4085,2020-03-01,Northern Territory,css_per_prsn,0.0,39
4086,2020-03-01,Northern Territory,New cases per week,0.0,39
4087,2020-03-01,Northern Territory,log10(Total cases),0.0,39
4088,2020-03-01,Northern Territory,log10(New cases per week),0.0,39
4089,2020-03-01,Northern Territory,Slope of power-law,0.0,39
4090,2020-03-01,Northern Territory,Acceleration of power-law,0.0,39
4091,2020-03-01,Northern Territory,Growth Rate,0.0,39
4092,2020-03-01,Northern Territory,Days since first case,39.0,39
4093,2020-03-01,Northern Territory,Average Growth Rate,0.0,39
4094,2020-03-01,Northern Territory,Doubling time,0.0,39
4095,2020-03-01,Queensland,Total cases,9.0,39
4096,2020-03-01,Queensland,Total cases per million,1.7747978702425558,39
4097,2020-03-01,Queensland,New cases,0.0,39
4098,2020-03-01,Queensland,css_per_prsn,0.0,39
4099,2020-03-01,Queensland,New cases per week,4.0,39
4100,2020-03-01,Queensland,log10(Total cases),0.9542425094393249,39
4101,2020-03-01,Queensland,log10(New cases per week),0.6020599913279624,39
4102,2020-03-01,Queensland,Slope of power-law,2.3584991696787525,39
4103,2020-03-01,Queensland,Acceleration of power-law,0.0,39
4104,2020-03-01,Queensland,Growth Rate,12.121212121212123,39
4105,2020-03-01,Queensland,Days since first case,39.0,39
4106,2020-03-01,Queensland,Average Growth Rate,0.13373827657174744,39
4107,2020-03-01,Queensland,Doubling time,5.215792786298151,39
4108,2020-03-01,South Australia,Total cases,3.0,39
4109,2020-03-01,South Australia,Total cases per million,1.7889087656529516,39
4110,2020-03-01,South Australia,New cases,0.0,39
4111,2020-03-01,South Australia,css_per_prsn,0.0,39
4112,2020-03-01,South Australia,New cases per week,1.0,39
4113,2020-03-01,South Australia,log10(Total cases),0.47712125471966244,39
4114,2020-03-01,South Australia,log10(New cases per week),0.0,39
4115,2020-03-01,South Australia,Slope of power-law,0.0,39
4116,2020-03-01,South Australia,Acceleration of power-law,0.0,39
4117,2020-03-01,South Australia,Growth Rate,8.333333333333334,39
4118,2020-03-01,South Australia,Days since first case,39.0,39
4119,2020-03-01,South Australia,Average Growth Rate,0.19890310398676694,39
4120,2020-03-01,South Australia,Doubling time,7.757221055483911,39
4121,2020-03-01,Tasmania,Total cases,0.0,39
4122,2020-03-01,Tasmania,Total cases per million,0.0,39
4123,2020-03-01,Tasmania,New cases,0.0,39
4124,2020-03-01,Tasmania,css_per_prsn,0.0,39
4125,2020-03-01,Tasmania,New cases per week,0.0,39
4126,2020-03-01,Tasmania,log10(Total cases),0.0,39
4127,2020-03-01,Tasmania,log10(New cases per week),0.0,39
4128,2020-03-01,Tasmania,Slope of power-law,0.0,39
4129,2020-03-01,Tasmania,Acceleration of power-law,0.0,39
4130,2020-03-01,Tasmania,Growth Rate,0.0,39
4131,2020-03-01,Tasmania,Days since first case,39.0,39
4132,2020-03-01,Tasmania,Average Growth Rate,0.0,39
4133,2020-03-01,Tasmania,Doubling time,0.0,39
4134,2020-03-01,Victoria,Total cases,7.0,39
4135,2020-03-01,Victoria,Total cases per million,1.1008020128951093,39
4136,2020-03-01,Victoria,New cases,0.0,39
4137,2020-03-01,Victoria,css_per_prsn,0.0,39
4138,2020-03-01,Victoria,New cases per week,3.0,39
4139,2020-03-01,Victoria,log10(Total cases),0.8450980400142568,39
4140,2020-03-01,Victoria,log10(New cases per week),0.47712125471966244,39
4141,2020-03-01,Victoria,Slope of power-law,1.9631545648867308,39
4142,2020-03-01,Victoria,Acceleration of power-law,0.0,39
4143,2020-03-01,Victoria,Growth Rate,11.538461538461538,39
4144,2020-03-01,Victoria,Days since first case,39.0,39
4145,2020-03-01,Victoria,Average Growth Rate,0.14098707958328127,39
4146,2020-03-01,Victoria,Doubling time,5.49849610374797,39
4147,2020-03-01,Western Australia,Total cases,2.0,39
4148,2020-03-01,Western Australia,Total cases per million,0.772499034376207,39
4149,2020-03-01,Western Australia,New cases,0.0,39
4150,2020-03-01,Western Australia,css_per_prsn,0.0,39
4151,2020-03-01,Western Australia,New cases per week,2.0,39
4152,2020-03-01,Western Australia,log10(Total cases),0.3010299956639812,39
4153,2020-03-01,Western Australia,log10(New cases per week),0.3010299956639812,39
4154,2020-03-01,Western Australia,Slope of power-law,1.0,39
4155,2020-03-01,Western Australia,Acceleration of power-law,0.0,39
4156,2020-03-01,Western Australia,Growth Rate,50.0,39
4157,2020-03-01,Western Australia,Days since first case,39.0,39
4158,2020-03-01,Western Australia,Average Growth Rate,0.0,39
4159,2020-03-01,Western Australia,Doubling time,0.0,39
4160,2020-03-02,Australian Capital Territory,Total cases,0.0,40
4161,2020-03-02,Australian Capital Territory,Total cases per million,0.0,40
4162,2020-03-02,Australian Capital Territory,New cases,0.0,40
4163,2020-03-02,Australian Capital Territory,css_per_prsn,0.0,40
4164,2020-03-02,Australian Capital Territory,New cases per week,0.0,40
4165,2020-03-02,Australian Capital Territory,log10(Total cases),0.0,40
4166,2020-03-02,Australian Capital Territory,log10(New cases per week),0.0,40
4167,2020-03-02,Australian Capital Territory,Slope of power-law,0.0,40
4168,2020-03-02,Australian Capital Territory,Acceleration of power-law,0.0,40
4169,2020-03-02,Australian Capital Territory,Growth Rate,0.0,40
4170,2020-03-02,Australian Capital Territory,Days since first case,40.0,40
4171,2020-03-02,Australian Capital Territory,Average Growth Rate,0.0,40
4172,2020-03-02,Australian Capital Territory,Doubling time,0.0,40
4173,2020-03-02,New South Wales,Total cases,6.0,40
4174,2020-03-02,New South Wales,Total cases per million,0.7953340402969248,40
4175,2020-03-02,New South Wales,New cases,0.0,40
4176,2020-03-02,New South Wales,css_per_prsn,0.0,40
4177,2020-03-02,New South Wales,New cases per week,2.0,40
4178,2020-03-02,New South Wales,log10(Total cases),0.7781512503836436,40
4179,2020-03-02,New South Wales,log10(New cases per week),0.3010299956639812,40
4180,2020-03-02,New South Wales,Slope of power-law,1.7095112913514547,40
4181,2020-03-02,New South Wales,Acceleration of power-law,0.0,40
4182,2020-03-02,New South Wales,Growth Rate,8.333333333333334,40
4183,2020-03-02,New South Wales,Days since first case,40.0,40
4184,2020-03-02,New South Wales,Average Growth Rate,0.19890310398676678,40
4185,2020-03-02,New South Wales,Doubling time,7.956124159470671,40
4186,2020-03-02,Northern Territory,Total cases,0.0,40
4187,2020-03-02,Northern Territory,Total cases per million,0.0,40
4188,2020-03-02,Northern Territory,New cases,0.0,40
4189,2020-03-02,Northern Territory,css_per_prsn,0.0,40
4190,2020-03-02,Northern Territory,New cases per week,0.0,40
4191,2020-03-02,Northern Territory,log10(Total cases),0.0,40
4192,2020-03-02,Northern Territory,log10(New cases per week),0.0,40
4193,2020-03-02,Northern Territory,Slope of power-law,0.0,40
4194,2020-03-02,Northern Territory,Acceleration of power-law,0.0,40
4195,2020-03-02,Northern Territory,Growth Rate,0.0,40
4196,2020-03-02,Northern Territory,Days since first case,40.0,40
4197,2020-03-02,Northern Territory,Average Growth Rate,0.0,40
4198,2020-03-02,Northern Territory,Doubling time,0.0,40
4199,2020-03-02,Queensland,Total cases,9.0,40
4200,2020-03-02,Queensland,Total cases per million,1.7747978702425558,40
4201,2020-03-02,Queensland,New cases,0.0,40
4202,2020-03-02,Queensland,css_per_prsn,0.0,40
4203,2020-03-02,Queensland,New cases per week,4.0,40
4204,2020-03-02,Queensland,log10(Total cases),0.9542425094393249,40
4205,2020-03-02,Queensland,log10(New cases per week),0.6020599913279624,40
4206,2020-03-02,Queensland,Slope of power-law,2.3584991696787525,40
4207,2020-03-02,Queensland,Acceleration of power-law,0.0,40
4208,2020-03-02,Queensland,Growth Rate,10.81081081081081,40
4209,2020-03-02,Queensland,Days since first case,40.0,40
4210,2020-03-02,Queensland,Average Growth Rate,0.09436961133669293,40
4211,2020-03-02,Queensland,Doubling time,3.774784453467717,40
4212,2020-03-02,South Australia,Total cases,3.0,40
4213,2020-03-02,South Australia,Total cases per million,1.7889087656529516,40
4214,2020-03-02,South Australia,New cases,0.0,40
4215,2020-03-02,South Australia,css_per_prsn,0.0,40
4216,2020-03-02,South Australia,New cases per week,1.0,40
4217,2020-03-02,South Australia,log10(Total cases),0.47712125471966244,40
4218,2020-03-02,South Australia,log10(New cases per week),0.0,40
4219,2020-03-02,South Australia,Slope of power-law,0.0,40
4220,2020-03-02,South Australia,Acceleration of power-law,0.0,40
4221,2020-03-02,South Australia,Growth Rate,7.6923076923076925,40
4222,2020-03-02,South Australia,Days since first case,40.0,40
4223,2020-03-02,South Australia,Average Growth Rate,0.13798614406506568,40
4224,2020-03-02,South Australia,Doubling time,5.519445762602627,40
4225,2020-03-02,Tasmania,Total cases,1.0,40
4226,2020-03-02,Tasmania,Total cases per million,1.941747572815534,40
4227,2020-03-02,Tasmania,New cases,1.0,40
4228,2020-03-02,Tasmania,css_per_prsn,1.941747572815534,40
4229,2020-03-02,Tasmania,New cases per week,1.0,40
4230,2020-03-02,Tasmania,log10(Total cases),0.0,40
4231,2020-03-02,Tasmania,log10(New cases per week),0.0,40
4232,2020-03-02,Tasmania,Slope of power-law,0.0,40
4233,2020-03-02,Tasmania,Acceleration of power-law,0.0,40
4234,2020-03-02,Tasmania,Growth Rate,100.0,40
4235,2020-03-02,Tasmania,Days since first case,40.0,40
4236,2020-03-02,Tasmania,Average Growth Rate,0.0,40
