,Date,Province/State,indicator,value,Days
12361,2020-05-19,Victoria,Average Growth Rate,inf,118
12362,2020-05-19,Victoria,Doubling time,inf,118
12363,2020-05-19,Western Australia,Total cases,9.0,118
12364,2020-05-19,Western Australia,Total cases per million,3.476245654692932,118
12365,2020-05-19,Western Australia,New cases,0.0,118
12366,2020-05-19,Western Australia,css_per_prsn,0.0,118
12367,2020-05-19,Western Australia,New cases per week,0.0,118
12368,2020-05-19,Western Australia,log10(Total cases),0.9542425094393249,118
12369,2020-05-19,Western Australia,log10(New cases per week),0.0,118
12370,2020-05-19,Western Australia,Slope of power-law,0.0,118
12371,2020-05-19,Western Australia,Acceleration of power-law,0.0,118
12372,2020-05-19,Western Australia,Growth Rate,0.0,118
12373,2020-05-19,Western Australia,Days since first case,118.0,118
12374,2020-05-19,Western Australia,Average Growth Rate,inf,118
12375,2020-05-19,Western Australia,Doubling time,inf,118
12376,2020-05-20,Australian Capital Territory,Total cases,3.0,119
12377,2020-05-20,Australian Capital Territory,Total cases per million,7.894736842105263,119
12378,2020-05-20,Australian Capital Territory,New cases,0.0,119
12379,2020-05-20,Australian Capital Territory,css_per_prsn,0.0,119
12380,2020-05-20,Australian Capital Territory,New cases per week,0.0,119
12381,2020-05-20,Australian Capital Territory,log10(Total cases),0.47712125471966244,119
12382,2020-05-20,Australian Capital Territory,log10(New cases per week),0.0,119
12383,2020-05-20,Australian Capital Territory,Slope of power-law,0.0,119
12384,2020-05-20,Australian Capital Territory,Acceleration of power-law,0.0,119
12385,2020-05-20,Australian Capital Territory,Growth Rate,0.0,119
12386,2020-05-20,Australian Capital Territory,Days since first case,119.0,119
12387,2020-05-20,Australian Capital Territory,Average Growth Rate,inf,119
12388,2020-05-20,Australian Capital Territory,Doubling time,inf,119
12389,2020-05-20,New South Wales,Total cases,47.0,119
12390,2020-05-20,New South Wales,Total cases per million,6.230116648992577,119
12391,2020-05-20,New South Wales,New cases,0.0,119
12392,2020-05-20,New South Wales,css_per_prsn,0.0,119
12393,2020-05-20,New South Wales,New cases per week,2.0,119
12394,2020-05-20,New South Wales,log10(Total cases),1.6720978579357175,119
12395,2020-05-20,New South Wales,log10(New cases per week),0.3010299956639812,119
12396,2020-05-20,New South Wales,Slope of power-law,0.0,119
12397,2020-05-20,New South Wales,Acceleration of power-law,0.0,119
12398,2020-05-20,New South Wales,Growth Rate,0.8658008658008658,119
12399,2020-05-20,New South Wales,Days since first case,119.0,119
12400,2020-05-20,New South Wales,Average Growth Rate,1.1301505836846357,119
12401,2020-05-20,New South Wales,Doubling time,134.48791945847165,119
12402,2020-05-20,Northern Territory,Total cases,0.0,119
12403,2020-05-20,Northern Territory,Total cases per million,0.0,119
12404,2020-05-20,Northern Territory,New cases,0.0,119
12405,2020-05-20,Northern Territory,css_per_prsn,0.0,119
12406,2020-05-20,Northern Territory,New cases per week,0.0,119
12407,2020-05-20,Northern Territory,log10(Total cases),0.0,119
12408,2020-05-20,Northern Territory,log10(New cases per week),0.0,119
12409,2020-05-20,Northern Territory,Slope of power-law,0.0,119
12410,2020-05-20,Northern Territory,Acceleration of power-law,0.0,119
12411,2020-05-20,Northern Territory,Growth Rate,0.0,119
12412,2020-05-20,Northern Territory,Days since first case,119.0,119
12413,2020-05-20,Northern Territory,Average Growth Rate,0.0,119
12414,2020-05-20,Northern Territory,Doubling time,0.0,119
12415,2020-05-20,Queensland,Total cases,6.0,119
12416,2020-05-20,Queensland,Total cases per million,1.1831985801617038,119
12417,2020-05-20,Queensland,New cases,0.0,119
12418,2020-05-20,Queensland,css_per_prsn,0.0,119
12419,2020-05-20,Queensland,New cases per week,0.0,119
12420,2020-05-20,Queensland,log10(Total cases),0.7781512503836436,119
12421,2020-05-20,Queensland,log10(New cases per week),0.0,119
12422,2020-05-20,Queensland,Slope of power-law,0.0,119
12423,2020-05-20,Queensland,Acceleration of power-law,0.0,119
12424,2020-05-20,Queensland,Growth Rate,0.0,119
12425,2020-05-20,Queensland,Days since first case,119.0,119
12426,2020-05-20,Queensland,Average Growth Rate,inf,119
12427,2020-05-20,Queensland,Doubling time,inf,119
12428,2020-05-20,South Australia,Total cases,4.0,119
12429,2020-05-20,South Australia,Total cases per million,2.385211687537269,119
12430,2020-05-20,South Australia,New cases,0.0,119
12431,2020-05-20,South Australia,css_per_prsn,0.0,119
12432,2020-05-20,South Australia,New cases per week,0.0,119
12433,2020-05-20,South Australia,log10(Total cases),0.6020599913279624,119
12434,2020-05-20,South Australia,log10(New cases per week),0.0,119
12435,2020-05-20,South Australia,Slope of power-law,0.0,119
12436,2020-05-20,South Australia,Acceleration of power-law,0.0,119
12437,2020-05-20,South Australia,Growth Rate,0.0,119
12438,2020-05-20,South Australia,Days since first case,119.0,119
12439,2020-05-20,South Australia,Average Growth Rate,inf,119
12440,2020-05-20,South Australia,Doubling time,inf,119
12441,2020-05-20,Tasmania,Total cases,13.0,119
12442,2020-05-20,Tasmania,Total cases per million,25.24271844660194,119
12443,2020-05-20,Tasmania,New cases,0.0,119
12444,2020-05-20,Tasmania,css_per_prsn,0.0,119
12445,2020-05-20,Tasmania,New cases per week,0.0,119
12446,2020-05-20,Tasmania,log10(Total cases),1.1139433523068367,119
12447,2020-05-20,Tasmania,log10(New cases per week),0.0,119
12448,2020-05-20,Tasmania,Slope of power-law,0.0,119
12449,2020-05-20,Tasmania,Acceleration of power-law,0.0,119
12450,2020-05-20,Tasmania,Growth Rate,0.0,119
12451,2020-05-20,Tasmania,Days since first case,119.0,119
12452,2020-05-20,Tasmania,Average Growth Rate,inf,119
12453,2020-05-20,Tasmania,Doubling time,inf,119
12454,2020-05-20,Victoria,Total cases,18.0,119
12455,2020-05-20,Victoria,Total cases per million,2.830633747444567,119
12456,2020-05-20,Victoria,New cases,0.0,119
12457,2020-05-20,Victoria,css_per_prsn,0.0,119
12458,2020-05-20,Victoria,New cases per week,0.0,119
12459,2020-05-20,Victoria,log10(Total cases),1.255272505103306,119
12460,2020-05-20,Victoria,log10(New cases per week),0.0,119
12461,2020-05-20,Victoria,Slope of power-law,0.0,119
12462,2020-05-20,Victoria,Acceleration of power-law,0.0,119
12463,2020-05-20,Victoria,Growth Rate,0.0,119
12464,2020-05-20,Victoria,Days since first case,119.0,119
12465,2020-05-20,Victoria,Average Growth Rate,inf,119
12466,2020-05-20,Victoria,Doubling time,inf,119
12467,2020-05-20,Western Australia,Total cases,9.0,119
12468,2020-05-20,Western Australia,Total cases per million,3.476245654692932,119
12469,2020-05-20,Western Australia,New cases,0.0,119
12470,2020-05-20,Western Australia,css_per_prsn,0.0,119
12471,2020-05-20,Western Australia,New cases per week,0.0,119
12472,2020-05-20,Western Australia,log10(Total cases),0.9542425094393249,119
12473,2020-05-20,Western Australia,log10(New cases per week),0.0,119
12474,2020-05-20,Western Australia,Slope of power-law,0.0,119
12475,2020-05-20,Western Australia,Acceleration of power-law,0.0,119
12476,2020-05-20,Western Australia,Growth Rate,0.0,119
12477,2020-05-20,Western Australia,Days since first case,119.0,119
12478,2020-05-20,Western Australia,Average Growth Rate,inf,119
12479,2020-05-20,Western Australia,Doubling time,inf,119
12480,2020-05-21,Australian Capital Territory,Total cases,3.0,120
12481,2020-05-21,Australian Capital Territory,Total cases per million,7.894736842105263,120
12482,2020-05-21,Australian Capital Territory,New cases,0.0,120
12483,2020-05-21,Australian Capital Territory,css_per_prsn,0.0,120
12484,2020-05-21,Australian Capital Territory,New cases per week,0.0,120
12485,2020-05-21,Australian Capital Territory,log10(Total cases),0.47712125471966244,120
12486,2020-05-21,Australian Capital Territory,log10(New cases per week),0.0,120
12487,2020-05-21,Australian Capital Territory,Slope of power-law,0.0,120
12488,2020-05-21,Australian Capital Territory,Acceleration of power-law,0.0,120
12489,2020-05-21,Australian Capital Territory,Growth Rate,0.0,120
12490,2020-05-21,Australian Capital Territory,Days since first case,120.0,120
12491,2020-05-21,Australian Capital Territory,Average Growth Rate,inf,120
12492,2020-05-21,Australian Capital Territory,Doubling time,inf,120
12493,2020-05-21,New South Wales,Total cases,48.0,120
12494,2020-05-21,New South Wales,Total cases per million,6.362672322375398,120
12495,2020-05-21,New South Wales,New cases,1.0,120
12496,2020-05-21,New South Wales,css_per_prsn,0.1325556733828208,120
12497,2020-05-21,New South Wales,New cases per week,3.0,120
12498,2020-05-21,New South Wales,log10(Total cases),1.6812412373755872,120
12499,2020-05-21,New South Wales,log10(New cases per week),0.47712125471966244,120
12500,2020-05-21,New South Wales,Slope of power-law,12.626076344005522,120
12501,2020-05-21,New South Wales,Acceleration of power-law,1380.8982146086596,120
12502,2020-05-21,New South Wales,Growth Rate,1.282051282051282,120
12503,2020-05-21,New South Wales,Days since first case,120.0,120
12504,2020-05-21,New South Wales,Average Growth Rate,0.8876894547505814,120
12505,2020-05-21,New South Wales,Doubling time,106.52273457006976,120
12506,2020-05-21,Northern Territory,Total cases,0.0,120
12507,2020-05-21,Northern Territory,Total cases per million,0.0,120
12508,2020-05-21,Northern Territory,New cases,0.0,120
12509,2020-05-21,Northern Territory,css_per_prsn,0.0,120
12510,2020-05-21,Northern Territory,New cases per week,0.0,120
12511,2020-05-21,Northern Territory,log10(Total cases),0.0,120
12512,2020-05-21,Northern Territory,log10(New cases per week),0.0,120
12513,2020-05-21,Northern Territory,Slope of power-law,0.0,120
12514,2020-05-21,Northern Territory,Acceleration of power-law,0.0,120
12515,2020-05-21,Northern Territory,Growth Rate,0.0,120
12516,2020-05-21,Northern Territory,Days since first case,120.0,120
12517,2020-05-21,Northern Territory,Average Growth Rate,0.0,120
12518,2020-05-21,Northern Territory,Doubling time,0.0,120
12519,2020-05-21,Queensland,Total cases,6.0,120
12520,2020-05-21,Queensland,Total cases per million,1.1831985801617038,120
12521,2020-05-21,Queensland,New cases,0.0,120
12522,2020-05-21,Queensland,css_per_prsn,0.0,120
12523,2020-05-21,Queensland,New cases per week,0.0,120
12524,2020-05-21,Queensland,log10(Total cases),0.7781512503836436,120
12525,2020-05-21,Queensland,log10(New cases per week),0.0,120
12526,2020-05-21,Queensland,Slope of power-law,0.0,120
12527,2020-05-21,Queensland,Acceleration of power-law,0.0,120
12528,2020-05-21,Queensland,Growth Rate,0.0,120
12529,2020-05-21,Queensland,Days since first case,120.0,120
12530,2020-05-21,Queensland,Average Growth Rate,inf,120
12531,2020-05-21,Queensland,Doubling time,inf,120
12532,2020-05-21,South Australia,Total cases,4.0,120
12533,2020-05-21,South Australia,Total cases per million,2.385211687537269,120
12534,2020-05-21,South Australia,New cases,0.0,120
12535,2020-05-21,South Australia,css_per_prsn,0.0,120
12536,2020-05-21,South Australia,New cases per week,0.0,120
12537,2020-05-21,South Australia,log10(Total cases),0.6020599913279624,120
12538,2020-05-21,South Australia,log10(New cases per week),0.0,120
12539,2020-05-21,South Australia,Slope of power-law,0.0,120
12540,2020-05-21,South Australia,Acceleration of power-law,0.0,120
12541,2020-05-21,South Australia,Growth Rate,0.0,120
12542,2020-05-21,South Australia,Days since first case,120.0,120
12543,2020-05-21,South Australia,Average Growth Rate,inf,120
12544,2020-05-21,South Australia,Doubling time,inf,120
12545,2020-05-21,Tasmania,Total cases,13.0,120
12546,2020-05-21,Tasmania,Total cases per million,25.24271844660194,120
12547,2020-05-21,Tasmania,New cases,0.0,120
12548,2020-05-21,Tasmania,css_per_prsn,0.0,120
12549,2020-05-21,Tasmania,New cases per week,0.0,120
12550,2020-05-21,Tasmania,log10(Total cases),1.1139433523068367,120
12551,2020-05-21,Tasmania,log10(New cases per week),0.0,120
12552,2020-05-21,Tasmania,Slope of power-law,0.0,120
12553,2020-05-21,Tasmania,Acceleration of power-law,0.0,120
12554,2020-05-21,Tasmania,Growth Rate,0.0,120
12555,2020-05-21,Tasmania,Days since first case,120.0,120
12556,2020-05-21,Tasmania,Average Growth Rate,inf,120
12557,2020-05-21,Tasmania,Doubling time,inf,120
12558,2020-05-21,Victoria,Total cases,18.0,120
12559,2020-05-21,Victoria,Total cases per million,2.830633747444567,120
12560,2020-05-21,Victoria,New cases,0.0,120
12561,2020-05-21,Victoria,css_per_prsn,0.0,120
12562,2020-05-21,Victoria,New cases per week,0.0,120
12563,2020-05-21,Victoria,log10(Total cases),1.255272505103306,120
12564,2020-05-21,Victoria,log10(New cases per week),0.0,120
12565,2020-05-21,Victoria,Slope of power-law,0.0,120
12566,2020-05-21,Victoria,Acceleration of power-law,0.0,120
12567,2020-05-21,Victoria,Growth Rate,0.0,120
12568,2020-05-21,Victoria,Days since first case,120.0,120
12569,2020-05-21,Victoria,Average Growth Rate,inf,120
12570,2020-05-21,Victoria,Doubling time,inf,120
12571,2020-05-21,Western Australia,Total cases,9.0,120
12572,2020-05-21,Western Australia,Total cases per million,3.476245654692932,120
12573,2020-05-21,Western Australia,New cases,0.0,120
12574,2020-05-21,Western Australia,css_per_prsn,0.0,120
12575,2020-05-21,Western Australia,New cases per week,0.0,120
12576,2020-05-21,Western Australia,log10(Total cases),0.9542425094393249,120
12577,2020-05-21,Western Australia,log10(New cases per week),0.0,120
12578,2020-05-21,Western Australia,Slope of power-law,0.0,120
12579,2020-05-21,Western Australia,Acceleration of power-law,0.0,120
12580,2020-05-21,Western Australia,Growth Rate,0.0,120
12581,2020-05-21,Western Australia,Days since first case,120.0,120
12582,2020-05-21,Western Australia,Average Growth Rate,inf,120
12583,2020-05-21,Western Australia,Doubling time,inf,120
12584,2020-05-22,Australian Capital Territory,Total cases,3.0,121
12585,2020-05-22,Australian Capital Territory,Total cases per million,7.894736842105263,121
12586,2020-05-22,Australian Capital Territory,New cases,0.0,121
12587,2020-05-22,Australian Capital Territory,css_per_prsn,0.0,121
12588,2020-05-22,Australian Capital Territory,New cases per week,0.0,121
12589,2020-05-22,Australian Capital Territory,log10(Total cases),0.47712125471966244,121
12590,2020-05-22,Australian Capital Territory,log10(New cases per week),0.0,121
12591,2020-05-22,Australian Capital Territory,Slope of power-law,0.0,121
12592,2020-05-22,Australian Capital Territory,Acceleration of power-law,0.0,121
12593,2020-05-22,Australian Capital Territory,Growth Rate,0.0,121
12594,2020-05-22,Australian Capital Territory,Days since first case,121.0,121
12595,2020-05-22,Australian Capital Territory,Average Growth Rate,inf,121
12596,2020-05-22,Australian Capital Territory,Doubling time,inf,121
12597,2020-05-22,New South Wales,Total cases,48.0,121
12598,2020-05-22,New South Wales,Total cases per million,6.362672322375398,121
12599,2020-05-22,New South Wales,New cases,0.0,121
12600,2020-05-22,New South Wales,css_per_prsn,0.0,121
12601,2020-05-22,New South Wales,New cases per week,3.0,121
12602,2020-05-22,New South Wales,log10(Total cases),1.6812412373755872,121
12603,2020-05-22,New South Wales,log10(New cases per week),0.47712125471966244,121
12604,2020-05-22,New South Wales,Slope of power-law,17.02258231678871,121
12605,2020-05-22,New South Wales,Acceleration of power-law,inf,121
12606,2020-05-22,New South Wales,Growth Rate,0.847457627118644,121
12607,2020-05-22,New South Wales,Days since first case,121.0,121
12608,2020-05-22,New South Wales,Average Growth Rate,0.8042641825298035,121
12609,2020-05-22,New South Wales,Doubling time,97.31596608610622,121
12610,2020-05-22,Northern Territory,Total cases,0.0,121
12611,2020-05-22,Northern Territory,Total cases per million,0.0,121
12612,2020-05-22,Northern Territory,New cases,0.0,121
12613,2020-05-22,Northern Territory,css_per_prsn,0.0,121
12614,2020-05-22,Northern Territory,New cases per week,0.0,121
12615,2020-05-22,Northern Territory,log10(Total cases),0.0,121
12616,2020-05-22,Northern Territory,log10(New cases per week),0.0,121
12617,2020-05-22,Northern Territory,Slope of power-law,0.0,121
12618,2020-05-22,Northern Territory,Acceleration of power-law,0.0,121
12619,2020-05-22,Northern Territory,Growth Rate,0.0,121
12620,2020-05-22,Northern Territory,Days since first case,121.0,121
12621,2020-05-22,Northern Territory,Average Growth Rate,0.0,121
12622,2020-05-22,Northern Territory,Doubling time,0.0,121
12623,2020-05-22,Queensland,Total cases,6.0,121
12624,2020-05-22,Queensland,Total cases per million,1.1831985801617038,121
12625,2020-05-22,Queensland,New cases,0.0,121
12626,2020-05-22,Queensland,css_per_prsn,0.0,121
12627,2020-05-22,Queensland,New cases per week,0.0,121
12628,2020-05-22,Queensland,log10(Total cases),0.7781512503836436,121
12629,2020-05-22,Queensland,log10(New cases per week),0.0,121
12630,2020-05-22,Queensland,Slope of power-law,0.0,121
12631,2020-05-22,Queensland,Acceleration of power-law,0.0,121
12632,2020-05-22,Queensland,Growth Rate,0.0,121
12633,2020-05-22,Queensland,Days since first case,121.0,121
12634,2020-05-22,Queensland,Average Growth Rate,inf,121
12635,2020-05-22,Queensland,Doubling time,inf,121
12636,2020-05-22,South Australia,Total cases,4.0,121
12637,2020-05-22,South Australia,Total cases per million,2.385211687537269,121
12638,2020-05-22,South Australia,New cases,0.0,121
12639,2020-05-22,South Australia,css_per_prsn,0.0,121
12640,2020-05-22,South Australia,New cases per week,0.0,121
12641,2020-05-22,South Australia,log10(Total cases),0.6020599913279624,121
12642,2020-05-22,South Australia,log10(New cases per week),0.0,121
12643,2020-05-22,South Australia,Slope of power-law,0.0,121
12644,2020-05-22,South Australia,Acceleration of power-law,0.0,121
12645,2020-05-22,South Australia,Growth Rate,0.0,121
12646,2020-05-22,South Australia,Days since first case,121.0,121
12647,2020-05-22,South Australia,Average Growth Rate,inf,121
12648,2020-05-22,South Australia,Doubling time,inf,121
12649,2020-05-22,Tasmania,Total cases,13.0,121
12650,2020-05-22,Tasmania,Total cases per million,25.24271844660194,121
12651,2020-05-22,Tasmania,New cases,0.0,121
12652,2020-05-22,Tasmania,css_per_prsn,0.0,121
12653,2020-05-22,Tasmania,New cases per week,0.0,121
12654,2020-05-22,Tasmania,log10(Total cases),1.1139433523068367,121
12655,2020-05-22,Tasmania,log10(New cases per week),0.0,121
12656,2020-05-22,Tasmania,Slope of power-law,0.0,121
12657,2020-05-22,Tasmania,Acceleration of power-law,0.0,121
12658,2020-05-22,Tasmania,Growth Rate,0.0,121
12659,2020-05-22,Tasmania,Days since first case,121.0,121
12660,2020-05-22,Tasmania,Average Growth Rate,inf,121
12661,2020-05-22,Tasmania,Doubling time,inf,121
12662,2020-05-22,Victoria,Total cases,18.0,121
12663,2020-05-22,Victoria,Total cases per million,2.830633747444567,121
12664,2020-05-22,Victoria,New cases,0.0,121
12665,2020-05-22,Victoria,css_per_prsn,0.0,121
12666,2020-05-22,Victoria,New cases per week,0.0,121
12667,2020-05-22,Victoria,log10(Total cases),1.255272505103306,121
12668,2020-05-22,Victoria,log10(New cases per week),0.0,121
12669,2020-05-22,Victoria,Slope of power-law,0.0,121
12670,2020-05-22,Victoria,Acceleration of power-law,0.0,121
12671,2020-05-22,Victoria,Growth Rate,0.0,121
12672,2020-05-22,Victoria,Days since first case,121.0,121
12673,2020-05-22,Victoria,Average Growth Rate,inf,121
12674,2020-05-22,Victoria,Doubling time,inf,121
12675,2020-05-22,Western Australia,Total cases,9.0,121
12676,2020-05-22,Western Australia,Total cases per million,3.476245654692932,121
12677,2020-05-22,Western Australia,New cases,0.0,121
12678,2020-05-22,Western Australia,css_per_prsn,0.0,121
12679,2020-05-22,Western Australia,New cases per week,0.0,121
12680,2020-05-22,Western Australia,log10(Total cases),0.9542425094393249,121
12681,2020-05-22,Western Australia,log10(New cases per week),0.0,121
12682,2020-05-22,Western Australia,Slope of power-law,0.0,121
12683,2020-05-22,Western Australia,Acceleration of power-law,0.0,121
12684,2020-05-22,Western Australia,Growth Rate,0.0,121
12685,2020-05-22,Western Australia,Days since first case,121.0,121
12686,2020-05-22,Western Australia,Average Growth Rate,inf,121
12687,2020-05-22,Western Australia,Doubling time,inf,121
12688,2020-05-23,Australian Capital Territory,Total cases,3.0,122
12689,2020-05-23,Australian Capital Territory,Total cases per million,7.894736842105263,122
12690,2020-05-23,Australian Capital Territory,New cases,0.0,122
12691,2020-05-23,Australian Capital Territory,css_per_prsn,0.0,122
12692,2020-05-23,Australian Capital Territory,New cases per week,0.0,122
12693,2020-05-23,Australian Capital Territory,log10(Total cases),0.47712125471966244,122
12694,2020-05-23,Australian Capital Territory,log10(New cases per week),0.0,122
12695,2020-05-23,Australian Capital Territory,Slope of power-law,0.0,122
12696,2020-05-23,Australian Capital Territory,Acceleration of power-law,0.0,122
12697,2020-05-23,Australian Capital Territory,Growth Rate,0.0,122
12698,2020-05-23,Australian Capital Territory,Days since first case,122.0,122
12699,2020-05-23,Australian Capital Territory,Average Growth Rate,inf,122
12700,2020-05-23,Australian Capital Territory,Doubling time,inf,122
12701,2020-05-23,New South Wales,Total cases,48.0,122
12702,2020-05-23,New South Wales,Total cases per million,6.362672322375398,122
12703,2020-05-23,New South Wales,New cases,0.0,122
12704,2020-05-23,New South Wales,css_per_prsn,0.0,122
12705,2020-05-23,New South Wales,New cases per week,3.0,122
12706,2020-05-23,New South Wales,log10(Total cases),1.6812412373755872,122
12707,2020-05-23,New South Wales,log10(New cases per week),0.47712125471966244,122
12708,2020-05-23,New South Wales,Slope of power-law,17.02258231678871,122
12709,2020-05-23,New South Wales,Acceleration of power-law,0.0,122
12710,2020-05-23,New South Wales,Growth Rate,0.8403361344537815,122
12711,2020-05-23,New South Wales,Days since first case,122.0,122
12712,2020-05-23,New South Wales,Average Growth Rate,0.7359799859429019,122
12713,2020-05-23,New South Wales,Doubling time,89.78955828503403,122
12714,2020-05-23,Northern Territory,Total cases,0.0,122
12715,2020-05-23,Northern Territory,Total cases per million,0.0,122
12716,2020-05-23,Northern Territory,New cases,0.0,122
12717,2020-05-23,Northern Territory,css_per_prsn,0.0,122
12718,2020-05-23,Northern Territory,New cases per week,0.0,122
12719,2020-05-23,Northern Territory,log10(Total cases),0.0,122
12720,2020-05-23,Northern Territory,log10(New cases per week),0.0,122
12721,2020-05-23,Northern Territory,Slope of power-law,0.0,122
12722,2020-05-23,Northern Territory,Acceleration of power-law,0.0,122
12723,2020-05-23,Northern Territory,Growth Rate,0.0,122
12724,2020-05-23,Northern Territory,Days since first case,122.0,122
12725,2020-05-23,Northern Territory,Average Growth Rate,0.0,122
12726,2020-05-23,Northern Territory,Doubling time,0.0,122
12727,2020-05-23,Queensland,Total cases,6.0,122
12728,2020-05-23,Queensland,Total cases per million,1.1831985801617038,122
12729,2020-05-23,Queensland,New cases,0.0,122
12730,2020-05-23,Queensland,css_per_prsn,0.0,122
12731,2020-05-23,Queensland,New cases per week,0.0,122
12732,2020-05-23,Queensland,log10(Total cases),0.7781512503836436,122
12733,2020-05-23,Queensland,log10(New cases per week),0.0,122
12734,2020-05-23,Queensland,Slope of power-law,0.0,122
12735,2020-05-23,Queensland,Acceleration of power-law,0.0,122
12736,2020-05-23,Queensland,Growth Rate,0.0,122
12737,2020-05-23,Queensland,Days since first case,122.0,122
12738,2020-05-23,Queensland,Average Growth Rate,inf,122
12739,2020-05-23,Queensland,Doubling time,inf,122
12740,2020-05-23,South Australia,Total cases,4.0,122
12741,2020-05-23,South Australia,Total cases per million,2.385211687537269,122
12742,2020-05-23,South Australia,New cases,0.0,122
12743,2020-05-23,South Australia,css_per_prsn,0.0,122
12744,2020-05-23,South Australia,New cases per week,0.0,122
12745,2020-05-23,South Australia,log10(Total cases),0.6020599913279624,122
12746,2020-05-23,South Australia,log10(New cases per week),0.0,122
12747,2020-05-23,South Australia,Slope of power-law,0.0,122
12748,2020-05-23,South Australia,Acceleration of power-law,0.0,122
12749,2020-05-23,South Australia,Growth Rate,0.0,122
12750,2020-05-23,South Australia,Days since first case,122.0,122
12751,2020-05-23,South Australia,Average Growth Rate,inf,122
12752,2020-05-23,South Australia,Doubling time,inf,122
12753,2020-05-23,Tasmania,Total cases,13.0,122
12754,2020-05-23,Tasmania,Total cases per million,25.24271844660194,122
12755,2020-05-23,Tasmania,New cases,0.0,122
12756,2020-05-23,Tasmania,css_per_prsn,0.0,122
12757,2020-05-23,Tasmania,New cases per week,0.0,122
12758,2020-05-23,Tasmania,log10(Total cases),1.1139433523068367,122
12759,2020-05-23,Tasmania,log10(New cases per week),0.0,122
12760,2020-05-23,Tasmania,Slope of power-law,0.0,122
12761,2020-05-23,Tasmania,Acceleration of power-law,0.0,122
12762,2020-05-23,Tasmania,Growth Rate,0.0,122
12763,2020-05-23,Tasmania,Days since first case,122.0,122
12764,2020-05-23,Tasmania,Average Growth Rate,inf,122
12765,2020-05-23,Tasmania,Doubling time,inf,122
12766,2020-05-23,Victoria,Total cases,19.0,122
12767,2020-05-23,Victoria,Total cases per million,2.987891177858154,122
12768,2020-05-23,Victoria,New cases,1.0,122
12769,2020-05-23,Victoria,css_per_prsn,0.15725743041358703,122
12770,2020-05-23,Victoria,New cases per week,1.0,122
12771,2020-05-23,Victoria,log10(Total cases),1.2787536009528289,122
12772,2020-05-23,Victoria,log10(New cases per week),0.0,122
12773,2020-05-23,Victoria,Slope of power-law,0.0,122
12774,2020-05-23,Victoria,Acceleration of power-law,0.0,122
12775,2020-05-23,Victoria,Growth Rate,1.098901098901099,122
12776,2020-05-23,Victoria,Days since first case,122.0,122
12777,2020-05-23,Victoria,Average Growth Rate,3.153819671547827,122
12778,2020-05-23,Victoria,Doubling time,384.7659999288349,122
12779,2020-05-23,Western Australia,Total cases,9.0,122
12780,2020-05-23,Western Australia,Total cases per million,3.476245654692932,122
12781,2020-05-23,Western Australia,New cases,0.0,122
12782,2020-05-23,Western Australia,css_per_prsn,0.0,122
12783,2020-05-23,Western Australia,New cases per week,0.0,122
12784,2020-05-23,Western Australia,log10(Total cases),0.9542425094393249,122
12785,2020-05-23,Western Australia,log10(New cases per week),0.0,122
12786,2020-05-23,Western Australia,Slope of power-law,0.0,122
12787,2020-05-23,Western Australia,Acceleration of power-law,0.0,122
12788,2020-05-23,Western Australia,Growth Rate,0.0,122
12789,2020-05-23,Western Australia,Days since first case,122.0,122
12790,2020-05-23,Western Australia,Average Growth Rate,inf,122
12791,2020-05-23,Western Australia,Doubling time,inf,122
12792,2020-05-24,Australian Capital Territory,Total cases,3.0,123
12793,2020-05-24,Australian Capital Territory,Total cases per million,7.894736842105263,123
12794,2020-05-24,Australian Capital Territory,New cases,0.0,123
12795,2020-05-24,Australian Capital Territory,css_per_prsn,0.0,123
12796,2020-05-24,Australian Capital Territory,New cases per week,0.0,123
12797,2020-05-24,Australian Capital Territory,log10(Total cases),0.47712125471966244,123
12798,2020-05-24,Australian Capital Territory,log10(New cases per week),0.0,123
12799,2020-05-24,Australian Capital Territory,Slope of power-law,0.0,123
12800,2020-05-24,Australian Capital Territory,Acceleration of power-law,0.0,123
12801,2020-05-24,Australian Capital Territory,Growth Rate,0.0,123
12802,2020-05-24,Australian Capital Territory,Days since first case,123.0,123
12803,2020-05-24,Australian Capital Territory,Average Growth Rate,inf,123
12804,2020-05-24,Australian Capital Territory,Doubling time,inf,123
12805,2020-05-24,New South Wales,Total cases,48.0,123
12806,2020-05-24,New South Wales,Total cases per million,6.362672322375398,123
12807,2020-05-24,New South Wales,New cases,0.0,123
12808,2020-05-24,New South Wales,css_per_prsn,0.0,123
12809,2020-05-24,New South Wales,New cases per week,2.0,123
12810,2020-05-24,New South Wales,log10(Total cases),1.6812412373755872,123
12811,2020-05-24,New South Wales,log10(New cases per week),0.3010299956639812,123
12812,2020-05-24,New South Wales,Slope of power-law,10.74005366628135,123
12813,2020-05-24,New South Wales,Acceleration of power-law,-inf,123
12814,2020-05-24,New South Wales,Growth Rate,0.4184100418410042,123
12815,2020-05-24,New South Wales,Days since first case,123.0,123
12816,2020-05-24,New South Wales,Average Growth Rate,0.8146897790022417,123
12817,2020-05-24,New South Wales,Doubling time,100.20684281727573,123
12818,2020-05-24,Northern Territory,Total cases,0.0,123
12819,2020-05-24,Northern Territory,Total cases per million,0.0,123
12820,2020-05-24,Northern Territory,New cases,0.0,123
12821,2020-05-24,Northern Territory,css_per_prsn,0.0,123
